#  1: Update
#  2: nop-A
#  3: nop-B
#  4: nop-C
#  5: if-n-equ
#  6: if-less
#  7: if-label
#  8: mov-head
#  9: jmp-head
# 10: get-head
# 11: set-flow
# 12: shift-r
# 13: shift-l
# 14: inc
# 15: dec
# 16: push
# 17: pop
# 18: swap-stk
# 19: swap
# 20: add
# 21: sub
# 22: nand
# 23: h-copy
# 24: h-alloc
# 25: h-divide
# 26: IO
# 27: h-search

6600 597156 5092 221396 319 452 4471 10201 19 252 4573 257 200 462 351 1126 245 200 157 4912 152 976 17192 7503 8864 200085 10494 
6700 591264 4976 223383 371 429 4559 10247 21 253 4701 240 268 517 291 1305 232 139 150 4901 165 1122 17259 7456 8867 202429 10531 
6800 592916 5122 223587 329 384 4610 10278 21 169 4832 265 237 478 323 1300 146 121 140 5107 143 977 17422 7383 8851 202042 10572 
6900 599642 5112 220391 302 375 4559 10156 9 259 4621 182 201 433 343 1305 161 139 150 4997 135 988 17107 7166 8778 199205 10343 
7000 600516 5090 219481 312 357 4581 10180 7 241 4460 255 240 315 311 1303 187 180 127 5050 165 950 16888 7245 8840 198793 10353 
7100 600440 5149 219476 263 596 4560 10277 19 178 4611 383 237 267 273 1133 253 169 124 5002 166 960 16857 7216 9061 198783 10539 
7200 598333 5184 221384 357 647 4551 10243 7 111 4543 373 306 336 170 1372 333 140 154 5163 162 891 17032 7109 8850 200190 10534 
7300 595876 5260 221764 385 520 4487 10236 15 198 4622 379 374 302 143 1496 208 241 100 5332 188 659 17300 6949 8668 200825 10380 
7400 597110 5164 219257 251 483 4471 10220 21 204 4747 319 257 336 123 1567 323 245 146 5336 119 913 17373 7138 8767 199081 10423 
7500 592759 5035 222790 210 605 4509 10359 13 134 4660 249 195 381 88 1764 344 170 131 5498 186 956 17820 7218 8555 202051 10475 
7600 590461 4893 224195 287 541 4558 10445 16 240 4664 202 249 406 111 1979 232 135 144 5619 176 1052 17891 7331 8331 203610 10526 
7700 599912 4688 219204 210 551 4531 10322 23 261 4698 328 207 409 132 1862 203 103 82 5473 217 1258 17548 7072 8298 199372 10481 
7800 594354 4542 221086 207 456 4473 10356 14 243 4543 272 176 446 153 1723 216 146 143 5833 145 1185 17255 7254 8281 200885 10602 
7900 599265 4686 219996 300 356 4548 10313 26 218 4583 269 268 360 117 1397 181 170 152 5894 155 1029 17174 6928 8432 199772 10343 
8000 601243 4936 218313 266 298 4545 10187 20 176 4580 258 250 307 76 1342 125 153 231 6038 97 883 17236 6880 8560 197838 10408 
8100 596274 5223 221282 190 321 4504 10293 15 98 4563 189 112 372 86 1431 130 182 199 6084 120 1066 17219 6835 8560 199998 10436 
8200 602506 5484 219160 181 303 4431 10137 23 71 4499 181 81 367 95 1211 108 232 215 5913 144 1123 17419 6674 8696 197417 10440 
8300 601550 5734 220333 186 316 4394 10112 19 52 4552 179 93 441 87 1087 38 248 284 5847 90 1158 17911 6468 8774 197857 10399 
8400 601307 5896 220466 216 301 4344 10174 17 67 4516 208 103 498 73 912 58 208 270 5980 119 1259 18270 6573 8985 197624 10455 
8500 608099 5956 218129 245 222 4290 10118 15 113 4486 133 122 611 46 693 74 283 270 5997 90 1252 18774 6408 9009 195141 10357 
8600 600864 6277 220914 313 151 4363 10110 7 130 4520 106 104 772 80 614 64 246 319 5996 118 1150 19571 6703 9157 197133 10678 
8700 602150 6586 222054 324 105 4195 10098 15 90 4623 89 76 725 82 574 60 306 276 6131 140 848 20005 6760 9274 196406 10690 
8800 602529 7038 223521 217 96 4154 10051 26 145 4724 127 106 605 65 633 30 402 289 6071 108 647 20368 6624 9132 196057 10527 
8900 603161 7283 224536 132 83 4197 10109 15 136 4688 127 68 666 64 474 48 434 139 6094 59 533 20440 6584 9220 195932 10630 
9000 605326 7409 223009 186 86 4221 10018 20 175 4634 156 53 693 35 273 52 422 135 6042 64 482 20556 6559 9387 194220 10688 
9100 602339 7648 224808 287 97 4229 10088 10 158 4688 229 57 635 55 186 65 299 222 6030 68 573 21045 6487 9579 195730 10728 
9200 612296 7496 220387 354 91 4167 9879 13 97 4528 193 68 559 42 216 101 253 195 5951 51 636 20592 6475 9314 191575 10407 
9300 597244 7864 227848 363 61 4209 10086 11 44 4632 180 130 571 111 218 98 288 229 6098 34 554 21441 6635 9563 197641 10647 
9400 599053 7874 226550 337 74 4217 10125 10 65 4595 198 170 501 118 261 103 299 143 6095 54 471 21434 6471 9530 196303 10618 
9500 595613 8151 228766 238 74 4240 10169 14 77 4749 151 213 445 110 212 173 276 167 6120 101 535 21933 6491 9623 197873 10761 
9600 597268 8407 228058 259 64 4157 10103 16 57 4620 170 355 455 296 268 233 281 185 6140 83 437 21312 6585 9594 197687 10870 
9700 604431 8310 224406 250 50 4160 10052 20 128 4465 165 255 437 263 297 183 271 172 6184 69 536 20938 6391 9416 194542 10702 
9800 604648 8340 223333 251 48 4165 10016 16 85 4475 125 154 364 195 169 190 286 321 5930 97 810 21070 6277 9410 193227 10641 
9900 606955 8374 222872 250 50 4097 10023 20 71 4532 130 165 377 194 159 260 218 305 6027 51 943 21060 6376 9381 192531 10654 
10000 599268 8258 227036 286 79 4124 10156 12 121 4569 94 138 389 182 171 300 269 194 6170 81 930 20901 6646 9477 196149 10969 
10100 605973 8180 223366 221 86 4163 9954 32 120 4468 123 112 396 198 128 258 265 169 6009 87 897 20889 6330 9333 192700 10631 
10200 598559 8282 226504 208 104 4223 10150 21 95 4546 148 95 422 134 245 245 342 232 6067 78 1005 21129 6441 9491 195872 10844 
10300 595804 8321 228385 260 206 4094 10225 20 82 4543 163 43 422 162 183 184 381 422 6279 75 808 20996 6559 9574 197391 10995 
10400 609214 8168 221772 268 155 4095 9949 15 129 4520 217 63 341 165 190 179 301 476 6000 74 816 20769 6345 9364 191784 10540 
10500 606791 8162 223014 339 165 4102 10061 24 92 4507 309 56 369 254 220 223 299 605 5940 121 844 20783 6395 9359 192711 10658 
10600 606526 8160 223848 498 159 4095 9915 14 118 4347 337 32 384 189 223 162 268 653 5890 79 631 20330 6363 9321 193460 10571 
10700 592148 8559 229117 534 127 4364 10170 16 128 4402 401 57 380 250 187 190 376 847 5900 162 803 21103 6455 9568 198230 10799 
10800 599678 8621 225738 496 136 4279 10083 39 201 4253 311 102 221 287 219 173 490 1044 5692 203 878 21074 6412 9501 195015 10757 
10900 597095 8757 226413 592 136 4224 10130 15 212 4305 289 144 170 305 280 173 460 1201 5480 244 1410 20875 6411 9497 195934 10744 
11000 608722 8585 220660 440 97 4188 9951 13 134 4360 177 111 166 308 283 142 368 1290 5330 314 2177 20643 6346 9334 191807 10559 
11100 591093 8945 227319 472 68 4314 10187 13 205 4865 127 109 111 379 228 79 347 1337 5377 322 3390 20992 6577 9709 198767 11078 
11200 609043 8816 218457 343 57 4314 9986 14 129 4980 94 144 135 288 281 103 443 1127 5292 404 4085 20655 6342 9425 191600 10635 
11300 600209 8838 220374 531 63 4400 10034 7 213 5623 122 119 190 286 222 77 547 933 5243 334 4644 21010 6376 9529 194324 10748 
11400 609887 8870 215914 605 47 4235 9943 11 211 5995 111 182 154 189 236 67 402 766 4975 281 5837 20831 6298 9482 191020 10565 
11500 607426 8837 214866 519 64 4240 9993 12 162 6344 141 215 194 174 305 67 284 686 5153 250 6809 20598 6263 9510 191409 10533 
11600 602232 8955 217895 513 25 4183 10148 16 206 6396 64 141 110 279 284 103 257 749 5160 222 7073 20721 6409 9610 194372 10842 
11700 600126 8866 217247 503 51 4122 10214 25 254 6437 25 126 185 237 339 84 161 882 5221 248 7530 20778 6394 9617 194512 10793 
11800 594827 8787 218687 471 41 4124 10234 32 187 7073 40 125 178 252 308 74 101 805 5378 231 8759 20837 6332 9743 198363 10779 
11900 606271 8595 210719 272 88 4092 10013 13 168 7350 45 145 245 188 374 119 185 633 5486 179 9756 20301 6260 9539 193435 10560 
12000 603694 8707 210110 350 115 4149 9999 35 219 7917 50 185 246 152 366 168 109 375 5313 202 10753 20573 6153 9482 193849 10523 
12100 604674 8707 208587 395 225 4172 10066 17 165 8439 105 171 274 174 440 186 85 301 5333 260 11862 20840 6372 9568 195009 10641 
12200 603594 8807 207538 263 227 4168 10220 20 184 8933 127 147 219 117 472 177 165 227 5179 254 12904 21115 6639 9622 195957 10827 
12300 604908 8700 205048 274 172 4104 10101 10 208 9269 139 62 267 60 584 164 196 237 5210 265 13668 20926 6396 9648 196670 10529 
12400 614447 8653 198993 223 179 4093 9926 10 189 9721 74 63 240 95 606 189 116 178 5017 196 14347 20922 6258 9367 192056 10353 
12500 609569 8640 199111 191 215 4092 9943 25 290 10348 115 95 313 105 635 190 115 188 5009 163 15073 21142 6198 9387 194578 10322 
12600 607410 8794 198832 286 309 4089 10164 16 371 10685 178 198 344 154 626 253 180 119 5270 188 15789 21038 6420 9428 196352 10507 
12700 609632 8814 196358 284 173 4105 10060 24 433 11031 205 154 348 178 629 219 147 205 5176 208 15758 21032 6357 9393 195075 10484 
12800 606777 8638 195977 324 181 4032 10175 22 291 11766 145 160 238 128 445 209 233 298 5296 133 16819 20807 6364 9402 196698 10422 
12900 607945 8674 195561 285 242 4080 10116 10 224 12280 153 111 215 173 396 233 212 339 5353 165 16888 20755 6236 9294 197149 10406 
13000 600955 8771 198726 346 189 4074 10185 16 200 12834 110 63 223 210 316 153 137 239 5390 69 17767 21047 6392 9465 201090 10622 
13100 606720 8571 194667 229 126 4061 10120 23 155 13074 59 64 124 224 197 122 90 256 5600 82 17846 20735 6286 9396 198326 10555 
13200 616361 8499 190780 295 141 4135 9924 18 145 13352 39 78 127 212 242 109 43 262 5569 104 17629 20606 6080 9378 194205 10232 
13300 613520 8454 192310 164 186 4115 9906 30 77 13557 54 79 123 185 263 93 95 129 5724 91 17774 20589 6043 9471 195742 10284 
13400 602929 8579 195328 155 157 4190 10017 25 168 14125 95 104 91 151 183 77 97 122 5993 44 18253 20784 6173 9598 199514 10493 
13500 601377 8525 194692 143 93 4149 10029 16 131 14445 108 104 68 135 153 64 64 152 6154 58 18987 20401 6241 9473 199325 10598 
13600 598704 8729 195015 113 111 4252 10043 20 102 14813 95 121 149 181 192 45 67 158 6100 154 19108 20557 6128 9516 200251 10575 
13700 611133 8606 190165 108 187 4276 9888 9 109 14483 141 145 118 178 158 52 78 189 6006 249 18653 20390 6047 9297 195973 10318 
13800 609649 8646 189854 65 209 4315 10015 24 136 14609 200 89 95 104 152 41 140 174 6127 313 19059 20662 6139 9392 196426 10455 
13900 607145 8628 190917 58 212 4286 10049 17 181 14627 150 87 120 102 122 53 157 213 6018 339 20023 20661 6287 9462 198493 10489 
14000 600241 8755 194008 107 220 4276 10076 12 159 14682 135 48 126 135 95 84 119 256 5938 249 20330 20787 6215 9749 201759 10547 
14100 594733 8938 195718 85 250 4485 10213 17 133 14698 163 59 62 108 99 96 136 322 6003 271 20642 21126 6267 9803 203583 10566 
14200 606156 8663 189936 160 119 4482 10040 30 183 14406 215 79 49 75 215 80 167 344 6004 335 20904 20749 6133 9589 199287 10407 
14300 603557 8653 188446 235 143 4691 9971 21 197 14512 144 75 53 78 220 84 171 301 5972 371 21559 20721 6137 9526 198628 10421 
14400 602955 8567 188849 243 136 4819 10073 23 236 14315 128 53 77 57 258 135 205 285 6113 358 22349 20618 6208 9494 200325 10406 
14500 606545 8572 187456 219 188 5001 10028 16 176 14137 98 72 86 68 188 72 265 262 6013 285 22412 20791 6149 9579 198670 10427 
14600 602661 8640 188299 220 153 5043 10037 19 160 14532 165 110 71 100 259 62 249 262 5960 287 22467 20901 6212 9706 201280 10527 
14700 605421 8583 186445 248 270 5170 10005 20 121 14301 217 182 109 91 386 50 233 298 5845 262 22232 21002 6211 9645 200395 10408 
14800 607300 8614 184768 238 301 5172 10013 20 170 14222 179 229 107 57 388 42 263 229 5898 293 22299 20985 6124 9641 199142 10417 
14900 607122 8420 183535 219 324 5250 9898 9 195 13860 175 114 91 59 449 102 232 229 5839 215 22458 20559 6057 9491 198907 10308 
15000 606516 8598 184343 289 172 5522 9954 23 139 13948 190 101 111 93 584 121 206 232 5880 189 22689 20461 6212 9356 200778 10492 
15100 606124 8546 184161 394 163 5480 10010 41 147 14036 238 75 125 104 633 203 182 193 5820 137 22902 20601 6030 9334 201606 10348 
15200 598206 8730 185475 448 246 5654 10159 19 129 14220 224 103 139 94 678 213 179 104 6012 199 23418 20738 6140 9295 204551 10482 
15300 608820 8593 181865 517 226 5782 10029 7 91 13832 303 96 156 163 866 122 96 113 5906 174 22868 20600 6060 8875 201265 10278 
15400 611519 8614 179723 411 102 6066 9901 16 131 13512 236 99 188 105 1112 98 65 182 5809 147 22462 20516 5990 8451 198947 10157 
15500 610391 8538 181146 328 44 6257 9926 26 105 13373 232 78 184 68 1310 94 62 201 5867 87 22694 20466 6027 8443 200760 10164 
15600 610537 8665 181489 382 97 6255 9975 27 132 13397 220 90 142 106 1508 93 80 202 5967 46 22953 20347 6073 8286 201039 10340 
15700 599744 8769 185508 367 138 6248 10109 13 153 13753 238 65 222 136 1623 76 142 210 6072 48 23366 20520 6114 8515 205823 10456 
15800 613216 8830 179615 244 99 6185 9891 26 178 13340 215 97 147 141 1831 100 245 216 5884 102 22484 20386 6004 8078 199108 10247 
15900 606013 8945 181778 232 147 6328 9953 22 177 13294 199 95 184 153 1823 62 193 214 5943 94 22912 20226 6033 8118 202386 10342 
16000 611527 8922 179359 311 158 6549 9872 8 112 12933 125 70 193 133 1976 107 141 237 5861 101 22665 20203 6071 7816 200089 10345 
16100 615426 8910 178713 294 187 6714 9910 21 134 12691 170 61 216 164 1959 125 117 219 5922 102 22510 20316 6065 7764 199120 10293 
16200 601357 9000 183076 392 185 6713 10048 18 165 12945 166 75 236 155 2051 135 227 200 6067 164 23034 20554 6481 7792 204790 10517 
16300 600307 9039 183078 399 191 6615 10018 40 172 13054 174 109 239 137 2017 111 153 226 5995 84 23029 20508 6389 7716 204696 10426 
16400 603079 9181 182488 367 219 6634 10005 15 126 12972 176 96 191 135 2085 148 152 249 5956 94 22847 20608 6296 7558 203505 10363 
16500 609828 9002 179064 381 189 6797 9895 23 152 12640 209 114 185 149 2030 90 75 219 5841 110 22675 20249 6227 7518 200366 10254 
16600 604165 9071 181929 479 283 6996 9994 24 160 12665 285 145 150 75 2084 88 128 219 5952 156 23279 20403 6323 7606 203748 10523 
16700 608514 8895 180162 386 178 6952 10006 23 115 12414 251 162 141 114 2160 160 129 155 5942 99 23361 20387 6322 7437 201445 10342 
16800 611187 8942 178927 356 250 7131 9976 87 137 12207 205 205 178 137 2305 147 132 228 5921 144 23439 20315 6412 7272 200508 10337 
16900 601435 9198 181821 403 189 7370 10057 52 168 12217 203 198 187 153 2381 139 119 302 6017 173 24127 20549 6188 7545 204568 10367 
17000 601362 9344 181801 492 194 7526 10069 46 186 11973 212 250 82 169 2608 199 159 299 6121 107 24335 20607 6250 7224 204965 10373 
17100 610146 9270 178460 385 193 7638 9873 38 156 11467 196 294 84 130 2532 165 138 231 5810 195 23804 20668 6055 7210 200781 10265 
17200 606289 9404 180118 239 139 7840 9980 18 161 11492 236 258 74 163 2749 196 179 193 6054 186 24188 20883 6150 7094 203074 10353 
17300 603041 9255 179839 307 111 7716 10010 15 136 11540 190 172 70 148 2625 141 174 168 6099 181 24536 20691 6192 7071 203205 10388 
17400 608401 9241 178533 214 65 7988 9913 10 150 10951 135 126 45 143 2501 172 133 174 6032 307 25096 20840 6141 7172 202801 10345 
17500 612243 9128 176146 261 100 7995 9881 31 107 10816 161 82 41 137 2452 123 134 115 6062 231 25094 20652 6097 7208 200931 10277 
17600 603800 9099 177448 220 98 8169 9962 25 96 10945 140 97 111 124 2354 81 55 261 6101 227 26006 20568 6117 7432 203376 10350 
17700 612774 8779 175307 133 85 8165 9850 12 155 10642 129 101 97 75 2094 72 77 354 6024 300 26113 20420 6017 7563 201482 10205 
17800 611414 8743 173948 110 175 8479 9873 20 194 10530 68 181 140 91 1852 74 75 281 5960 231 26604 20519 6133 7844 201350 10318 
17900 605115 8672 176485 133 126 8711 10047 26 188 10440 114 132 129 92 1716 111 128 184 6087 231 28074 20691 6167 8094 205888 10392 
18000 607731 8630 174444 86 138 8808 10015 15 146 10185 140 127 102 91 1665 121 107 173 5956 195 28311 20855 6153 8087 204177 10266 
18100 612964 8193 171471 65 82 8805 9858 13 122 10016 243 89 69 87 1590 108 184 211 5899 160 28349 20331 6013 8229 201929 10068 
18200 609397 8219 172868 111 72 8916 9897 26 82 10195 156 61 86 137 1566 133 247 287 5838 250 28674 20749 6091 8407 204076 10124 
18300 605792 8198 174102 106 81 8972 10015 73 60 10288 148 87 86 115 1466 167 234 346 5924 285 29299 20987 6189 8734 206196 10274 
18400 604693 8216 172339 178 96 8832 9968 57 47 10254 113 114 78 74 1139 291 276 345 5923 227 29925 20850 6281 9033 205396 10345 
18500 609177 8227 171423 152 107 9061 9999 55 27 10294 107 110 95 60 991 280 290 437 5936 185 30076 20734 6263 9043 204683 10414 
18600 609719 8295 170977 181 106 9052 9925 35 83 10354 102 83 79 38 860 178 263 442 5916 111 30098 20626 6160 9184 204910 10387 
18700 611603 8326 168942 189 153 9203 9967 17 148 10085 121 84 70 65 653 230 240 378 5927 150 30678 20583 6078 9359 203788 10220 
18800 605533 8318 170082 169 151 9229 9997 23 247 10054 195 158 77 78 659 157 237 375 5956 187 31163 20516 6116 9456 205736 10277 
18900 605146 8394 170144 138 114 9294 9962 17 273 10002 294 162 106 87 712 184 196 395 5872 109 30797 20546 6031 9402 205960 10227 
19000 603218 8445 170512 174 160 9345 9973 21 151 10012 194 159 110 133 622 210 225 437 5904 98 30968 20643 6111 9262 206775 10277 
